source,relation,target
69016002,IS_A,67331009
70630002,IS_A,67331009
286829006,IS_A,70630002
7267002,IS_A,67331009
76369008,IS_A,67331009
76804006,IS_A,67331009
83553004,IS_A,67331009
83781008,IS_A,67331009
85660004,IS_A,67331009
90434008,IS_A,67331009
162328000,IS_A,67331009
365398001,IS_A,67331009
286748003,IS_A,365398001
286749006,IS_A,365398001
286750006,IS_A,365398001
286751005,IS_A,286750006
286752003,IS_A,286750006
365409001,IS_A,67331009
224952000,IS_A,365409001
224954004,IS_A,365409001
224953005,IS_A,224954004
365420001,IS_A,67331009
286696007,IS_A,365420001
286697003,IS_A,365420001
286698008,IS_A,365420001
365431009,IS_A,67331009
286700004,IS_A,365431009
286701000,IS_A,365431009
286702007,IS_A,365431009
445179000,IS_A,67331009
224993008,IS_A,36456004
224979001,IS_A,224993008
224980003,IS_A,224993008
224982006,IS_A,224993008
224981004,IS_A,224982006
304852009,IS_A,224982006
304853004,IS_A,224982006
304854005,IS_A,224982006
304855006,IS_A,224982006
304856007,IS_A,224982006
304857003,IS_A,224982006
281770004,IS_A,224993008
281771000,IS_A,281770004
281772007,IS_A,281770004
281773002,IS_A,281770004
304866004,IS_A,224993008
304867008,IS_A,304866004
304868003,IS_A,304866004
304870007,IS_A,304868003
304871006,IS_A,304868003
304871006,IS_A,304869006
304872004,IS_A,304868003
304873009,IS_A,304868003
304869006,IS_A,304866004
304874003,IS_A,304866004
304875002,IS_A,304866004
304876001,IS_A,304866004
304877005,IS_A,304866004
304878000,IS_A,304866004
304895008,IS_A,224993008
304896009,IS_A,304895008
79210003,IS_A,118201000
79210003,IS_A,304895008
82814008,IS_A,304895008
82814008,IS_A,118201000
365927009,IS_A,224993008
78222005,IS_A,365927009
286682001,IS_A,78222005
130967001,IS_A,78222005
286662000,IS_A,365927009
286663005,IS_A,365927009
286664004,IS_A,365927009
286665003,IS_A,365927009
286667006,IS_A,365927009
286668001,IS_A,365927009
286669009,IS_A,365927009
286670005,IS_A,365927009
286671009,IS_A,365927009
286681008,IS_A,286671009
286672002,IS_A,365927009
286673007,IS_A,286672002
286674001,IS_A,365927009
286675000,IS_A,365927009
286676004,IS_A,365927009
286677008,IS_A,365927009
286678003,IS_A,365927009
286679006,IS_A,365927009
286680009,IS_A,365927009
286683006,IS_A,365927009
286684000,IS_A,365927009
286685004,IS_A,365927009
286686003,IS_A,365927009
286687007,IS_A,365927009
286688002,IS_A,365927009
286689005,IS_A,365927009
286691002,IS_A,365927009
48386003,IS_A,90415008
48386003,IS_A,365927009
224983001,IS_A,48386003
224984007,IS_A,48386003
224985008,IS_A,48386003
224986009,IS_A,48386003
224987000,IS_A,48386003
6349000,IS_A,41591006
6349000,IS_A,365927009
286666002,IS_A,6349000
64750001,IS_A,365927009
87305000,IS_A,365927009
224988005,IS_A,87305000
224989002,IS_A,87305000
224990006,IS_A,87305000
224991005,IS_A,87305000
110350008,IS_A,36456004
247699008,IS_A,36456004
106134006,IS_A,247699008
225453006,IS_A,106134006
7011001,IS_A,225453006
247740003,IS_A,7011001
247743001,IS_A,7011001
247744007,IS_A,7011001
247745008,IS_A,247744007
247745008,IS_A,45150006
247746009,IS_A,247744007
247746009,IS_A,64269007
247747000,IS_A,247744007
247747000,IS_A,39672001
247748005,IS_A,247744007
247748005,IS_A,85550003
247749002,IS_A,247744007
247749002,IS_A,66609003
247742006,IS_A,247744007
285799000,IS_A,7011001
307504004,IS_A,7011001
18966001,IS_A,7011001
19865006,IS_A,7011001
26433004,IS_A,7011001
29139005,IS_A,7011001
38190007,IS_A,7011001
39672001,IS_A,7011001
247736007,IS_A,39672001
247737003,IS_A,39672001
45150006,IS_A,7011001
247730001,IS_A,45150006
247644004,IS_A,247730001
277529000,IS_A,247730001
78595002,IS_A,277529000
277533007,IS_A,247730001
285742008,IS_A,277533007
307079000,IS_A,277533007
247731002,IS_A,45150006
247732009,IS_A,247731002
285743003,IS_A,247731002
5152006,IS_A,7011001
42996007,IS_A,5152006
57095008,IS_A,7011001
57553009,IS_A,7011001
61199005,IS_A,7011001
64269007,IS_A,7011001
247733004,IS_A,64269007
247734005,IS_A,64269007
247735006,IS_A,247734005
285744009,IS_A,247734005
285745005,IS_A,247734005
285746006,IS_A,285745005
285747002,IS_A,247734005
416943009,IS_A,64269007
416943009,IS_A,418799008
66609003,IS_A,7011001
15037002,IS_A,66609003
403600002,IS_A,102602003
403600002,IS_A,15037002
70720002,IS_A,7011001
73917004,IS_A,7011001
82116008,IS_A,7011001
8488006,IS_A,7011001
85550003,IS_A,7011001
247738008,IS_A,85550003
247739000,IS_A,85550003
416571005,IS_A,7011001
417633001,IS_A,7011001
445112001,IS_A,7011001
44780000,IS_A,445112001
69690008,IS_A,445112001
247702001,IS_A,225453006
247703006,IS_A,247702001
225454000,IS_A,106134006
246650003,IS_A,225454000
247705004,IS_A,225454000
247708002,IS_A,225454000
247709005,IS_A,247708002
247710000,IS_A,247709005
247711001,IS_A,247708002
247712008,IS_A,225454000
247721009,IS_A,247712008
289174003,IS_A,247712008
247713003,IS_A,289174003
247714009,IS_A,247713003
247716006,IS_A,289174003
247717002,IS_A,247716006
247718007,IS_A,247716006
247719004,IS_A,247716006
247720005,IS_A,289174003
247722002,IS_A,289174003
247723007,IS_A,225454000
247724001,IS_A,247723007
247725000,IS_A,247723007
247700009,IS_A,106134006
26112003,IS_A,106134006
17491008,IS_A,26112003
2301009,IS_A,26112003
37057007,IS_A,26112003
191948007,IS_A,37057007
191954008,IS_A,37057007
191955009,IS_A,37057007
191956005,IS_A,37057007
191975000,IS_A,37057007
191977008,IS_A,191975000
191978003,IS_A,191975000
405788002,IS_A,37057007
66551002,IS_A,36480000
66551002,IS_A,37057007
236667007,IS_A,37057007
7956006,IS_A,37057007
442099003,IS_A,84229001
442099003,IS_A,37057007
442183006,IS_A,9748009
442183006,IS_A,37057007
153261000119109,IS_A,37057007
153261000119109,IS_A,248791002
45505004,IS_A,26112003
36480000,IS_A,106134006
102940002,IS_A,36480000
13127006,IS_A,36480000
16039007,IS_A,36480000
27816006,IS_A,36480000
39638009,IS_A,36480000
40806005,IS_A,36480000
247728003,IS_A,40806005
247729006,IS_A,40806005
51491004,IS_A,36480000
79499004,IS_A,36480000
247726004,IS_A,79499004
247727008,IS_A,79499004
307050007,IS_A,79499004
80490004,IS_A,36480000
8971008,IS_A,36480000
307199009,IS_A,8971008
51470007,IS_A,106134006
130985008,IS_A,106147001
130985008,IS_A,106134006
112105008,IS_A,106151004
112105008,IS_A,130985008
247320008,IS_A,112105008
247320008,IS_A,301194006
247321007,IS_A,112105008
247321007,IS_A,301194006
44525005,IS_A,112105008
32422007,IS_A,20930002
32422007,IS_A,106022001
32422007,IS_A,130985008
129860001,IS_A,130985008
130984007,IS_A,130985008
131182003,IS_A,130985008
131182003,IS_A,162274004
131182003,IS_A,699697007
425403003,IS_A,130985008
288041000119101,IS_A,106134006
112090005,IS_A,247699008
112090005,IS_A,106136008
271723009,IS_A,247699008
271723009,IS_A,42341009
281110002,IS_A,271723009
285761007,IS_A,281110002
285762000,IS_A,281110002
25094008,IS_A,281110002
285757001,IS_A,271723009
285758006,IS_A,271723009
43659006,IS_A,271723009
229749000,IS_A,43659006
57948007,IS_A,271723009
8480004,IS_A,271723009
86819001,IS_A,271723009
271892003,IS_A,247699008
272745007,IS_A,247699008
281111003,IS_A,63384009
281111003,IS_A,247699008
285760008,IS_A,281111003
285760008,IS_A,42341009
1943009,IS_A,246562007
1943009,IS_A,281111003
1943009,IS_A,62476001
1943009,IS_A,106165002
20930002,IS_A,42341009
20930002,IS_A,281111003
24500009,IS_A,281111003
24500009,IS_A,42341009
3449007,IS_A,281111003
3449007,IS_A,42341009
63437008,IS_A,42341009
63437008,IS_A,281111003
285770005,IS_A,247699008
225431009,IS_A,285770005
365518001,IS_A,225431009
285156004,IS_A,365518001
285159006,IS_A,365529002
285159006,IS_A,285156004
285163004,IS_A,365540005
285163004,IS_A,285156004
285157008,IS_A,365518001
285164005,IS_A,365540005
285164005,IS_A,285157008
285161002,IS_A,365529002
285161002,IS_A,285157008
365529002,IS_A,365518001
365540005,IS_A,365518001
365551005,IS_A,225431009
285173002,IS_A,365551005
285182008,IS_A,365562005
285182008,IS_A,285173002
285174008,IS_A,365551005
285183003,IS_A,365562005
285183003,IS_A,285174008
365562005,IS_A,365551005
365572008,IS_A,225431009
285185005,IS_A,365572008
285186006,IS_A,365572008
365583004,IS_A,225431009
285176005,IS_A,365583004
285177001,IS_A,365583004
365594000,IS_A,225431009
225666004,IS_A,365594000
365606002,IS_A,365594000
285170004,IS_A,365606002
285168008,IS_A,365617001
285168008,IS_A,285170004
285171000,IS_A,365606002
285169000,IS_A,365617001
285169000,IS_A,285171000
365617001,IS_A,365606002
365628002,IS_A,365594000
285773007,IS_A,365628002
285774001,IS_A,365628002
365639004,IS_A,225431009
225434001,IS_A,365639004
225435000,IS_A,225434001
225664001,IS_A,225434001
225665000,IS_A,365639004
365650001,IS_A,225431009
285779006,IS_A,365650001
285790001,IS_A,365661009
285790001,IS_A,285779006
285780009,IS_A,365650001
285791002,IS_A,365661009
285791002,IS_A,285780009
90406001,IS_A,106167005
90406001,IS_A,365650001
365661009,IS_A,365650001
716439008,IS_A,225431009
716440005,IS_A,225431009
365387002,IS_A,285770005
285796007,IS_A,365387002
285797003,IS_A,365387002
21001001,IS_A,247699008
21001001,IS_A,106136008
28249008,IS_A,247699008
28249008,IS_A,106136008
313005,IS_A,106136008
313005,IS_A,247699008
49229003,IS_A,106136008
49229003,IS_A,247699008
247701008,IS_A,247699008
247704000,IS_A,247701008
247707007,IS_A,247701008
706876006,IS_A,247699008
271721006,IS_A,36456004
112077003,IS_A,62476001
112077003,IS_A,271721006
163928003,IS_A,162715009
163928003,IS_A,271721006
273760003,IS_A,36456004
274675006,IS_A,36456004
276289005,IS_A,36456004
276290001,IS_A,276289005
276291002,IS_A,276289005
276292009,IS_A,276289005
276293004,IS_A,276289005
276294005,IS_A,276289005
276294005,IS_A,106136008
276295006,IS_A,276289005
279314007,IS_A,36456004
280429009,IS_A,279314007
280430004,IS_A,279314007
279315008,IS_A,36456004
279315008,IS_A,53686002
280427006,IS_A,279315008
280428001,IS_A,279315008
307083000,IS_A,36456004
307083000,IS_A,365715000
311538008,IS_A,307083000
311538008,IS_A,365726006
311541004,IS_A,365737007
311541004,IS_A,307083000
307088009,IS_A,365748000
307088009,IS_A,36456004
307088009,IS_A,307084006
307089001,IS_A,36456004
307089001,IS_A,365748000
307089001,IS_A,307085007
311470005,IS_A,36456004
247663003,IS_A,311470005
427645006,IS_A,247663003
427161009,IS_A,247663003
426224004,IS_A,247663003
426794005,IS_A,247663003
62476001,IS_A,311470005
19657006,IS_A,62476001
39538002,IS_A,62476001
62766000,IS_A,62476001
66797003,IS_A,62476001
72440003,IS_A,62476001
247664009,IS_A,72440003
247665005,IS_A,247664009
130964008,IS_A,62476001
130964008,IS_A,704488001
130964008,IS_A,386806002
163608000,IS_A,162715009
163608000,IS_A,62476001
311539000,IS_A,365726006
311539000,IS_A,36456004
311539000,IS_A,307084006
311540003,IS_A,36456004
311540003,IS_A,365726006
311540003,IS_A,307085007
311542006,IS_A,365737007
311542006,IS_A,36456004
311542006,IS_A,307084006
311543001,IS_A,36456004
311543001,IS_A,365737007
311543001,IS_A,307085007
365441007,IS_A,36456004
106121005,IS_A,365441007
112076007,IS_A,106121005
26413003,IS_A,106121005
277521002,IS_A,26413003
31614008,IS_A,106121005
47914002,IS_A,106121005
64423005,IS_A,106121005
86808004,IS_A,106121005
89598003,IS_A,106121005
110476007,IS_A,300233000
110476007,IS_A,106121005
365452001,IS_A,365441007
225472006,IS_A,365452001
225473001,IS_A,365452001
247757004,IS_A,365452001
365462008,IS_A,365441007
225468007,IS_A,365462008
225469004,IS_A,365462008
225470003,IS_A,365462008
225471004,IS_A,365462008
247753000,IS_A,365462008
417523004,IS_A,247753000
247755007,IS_A,365462008
134418002,IS_A,365462008
713566001,IS_A,365462008
365473001,IS_A,365441007
225465005,IS_A,365473001
225466006,IS_A,365473001
365484008,IS_A,365441007
225462008,IS_A,365484008
225463003,IS_A,365484008
704340003,IS_A,365484008
704341004,IS_A,365484008
704342006,IS_A,365484008
704343001,IS_A,365484008
704344007,IS_A,365484008
714669006,IS_A,365484008
365496001,IS_A,365441007
247758009,IS_A,365496001
276306002,IS_A,365496001
365507001,IS_A,365441007
284475009,IS_A,365507001
705000008,IS_A,365507001
415241007,IS_A,365441007
427160005,IS_A,415241007
427160005,IS_A,284530008
427160005,IS_A,118228005
426798008,IS_A,415241007
426798008,IS_A,365860008
427362008,IS_A,415241007
427362008,IS_A,365949003
427243007,IS_A,415241007
426282002,IS_A,415241007
426502000,IS_A,415241007
426116001,IS_A,415241007
426839005,IS_A,415241007
426049007,IS_A,415241007
425818007,IS_A,415241007
425818007,IS_A,365860008
425886001,IS_A,415241007
425886001,IS_A,118228005
426533003,IS_A,415241007
425653002,IS_A,415241007
427448000,IS_A,415241007
427448000,IS_A,365929007
425959000,IS_A,415241007
425726009,IS_A,415241007
426251001,IS_A,415241007
426251001,IS_A,844005
426770005,IS_A,415241007
427305007,IS_A,415241007
425507004,IS_A,415241007
425507004,IS_A,365949003
425515001,IS_A,415241007
425515001,IS_A,365947001
365928004,IS_A,36456004
267072000,IS_A,365928004
413307004,IS_A,365928004
427867005,IS_A,365928004
365929007,IS_A,36456004
106167005,IS_A,365929007
248218005,IS_A,106167005
248218005,IS_A,365930002
11764003,IS_A,106167005
83779006,IS_A,106167005
86652009,IS_A,106167005
88962006,IS_A,247640008
88962006,IS_A,106167005
365931003,IS_A,106167005
271591004,IS_A,365931003
162701007,IS_A,162700008
162701007,IS_A,271591004
3006004,IS_A,365931003
248223005,IS_A,3006004
248226002,IS_A,3006004
248227006,IS_A,3006004
248228001,IS_A,3006004
271782001,IS_A,3006004
271782001,IS_A,106168000
271782001,IS_A,365930002
313432002,IS_A,31758001
313432002,IS_A,271782001
315243006,IS_A,271782001
267088000,IS_A,271782001
372947007,IS_A,271782001
162704004,IS_A,162700008
162704004,IS_A,271782001
272026007,IS_A,308921004
272026007,IS_A,271782001
141000119100,IS_A,271782001
271783006,IS_A,3006004
162705003,IS_A,162700008
162705003,IS_A,271783006
285741001,IS_A,3006004
31804002,IS_A,3006004
34951003,IS_A,3006004
40917007,IS_A,3006004
40917007,IS_A,365933000
281793005,IS_A,40917007
19129003,IS_A,40917007
89458003,IS_A,40917007
130987000,IS_A,40917007
130988005,IS_A,40917007
248225003,IS_A,40917007
416865008,IS_A,162700008
416865008,IS_A,40917007
248224004,IS_A,40917007
703464007,IS_A,40917007
703453009,IS_A,703464007
703453009,IS_A,418799008
90172009,IS_A,3006004
386705008,IS_A,3006004
386705008,IS_A,82832008
386705008,IS_A,365275006
81879005,IS_A,3006004
419567006,IS_A,3006004
162703005,IS_A,162700008
162703005,IS_A,419567006
17971005,IS_A,3006004
418107008,IS_A,3006004
268913004,IS_A,162700008
268913004,IS_A,418107008
443371007,IS_A,3006004
419045004,IS_A,443371007
32834005,IS_A,419045004
40863000,IS_A,419045004
7862002,IS_A,419045004
275946007,IS_A,162700008
275946007,IS_A,419045004
248221007,IS_A,365931003
248222000,IS_A,365931003
162700008,IS_A,162715009
162700008,IS_A,365931003
162707006,IS_A,162700008
417473004,IS_A,162700008
365930002,IS_A,365929007
248220008,IS_A,106168000
248220008,IS_A,365930002
365933000,IS_A,365929007
248234008,IS_A,365933000
406124004,IS_A,365933000
409083006,IS_A,365933000
247763008,IS_A,409083006
247765001,IS_A,409083006
247766000,IS_A,409083006
247767009,IS_A,409083006
247768004,IS_A,409083006
247769007,IS_A,409083006
76039005,IS_A,409083006
247761005,IS_A,76039005
247761005,IS_A,365759009
247762003,IS_A,247761005
22058002,IS_A,76039005
25124003,IS_A,76039005
26329005,IS_A,76039005
26329005,IS_A,365759009
28102002,IS_A,76039005
28102002,IS_A,28277004
247764002,IS_A,28102002
163616009,IS_A,271893008
163616009,IS_A,162715009
163616009,IS_A,28102002
46991000,IS_A,76039005
248235009,IS_A,55956009
248235009,IS_A,46991000
60032008,IS_A,76039005
60032008,IS_A,365759009
86713007,IS_A,76039005
130965009,IS_A,76039005
425248002,IS_A,76039005
142261000119100,IS_A,76039005
142261000119100,IS_A,386806002
142261000119100,IS_A,704426000
365080005,IS_A,409083006
288769005,IS_A,365080005
288769005,IS_A,118231006
288770006,IS_A,365080005
288770006,IS_A,118231006
288771005,IS_A,365080005
288771005,IS_A,118231006
288772003,IS_A,365080005
288772003,IS_A,118231006
288773008,IS_A,365080005
288773008,IS_A,118231006
716443007,IS_A,409083006
716452003,IS_A,409083006
716403002,IS_A,409083006
248236005,IS_A,365933000
419723007,IS_A,365933000
422768004,IS_A,365933000
704426000,IS_A,365933000
225440008,IS_A,365298003
225440008,IS_A,36456004
225662002,IS_A,365298003
225662002,IS_A,36456004
225439006,IS_A,225662002
247622009,IS_A,225662002
247647006,IS_A,225662002
285241002,IS_A,225662002
285245006,IS_A,365342001
285245006,IS_A,36456004
285247003,IS_A,365342001
285247003,IS_A,36456004
285251001,IS_A,365364005
285251001,IS_A,36456004
285253003,IS_A,285251001
285254009,IS_A,285251001
285256006,IS_A,365320002
285256006,IS_A,36456004
285260009,IS_A,365375009
285260009,IS_A,36456004
302760000,IS_A,365276007
302760000,IS_A,36456004
285303006,IS_A,302760000
28810003,IS_A,302760000
28810003,IS_A,55346003
304656009,IS_A,365704005
304656009,IS_A,36456004
304656009,IS_A,304643002
304657000,IS_A,365704005
304657000,IS_A,36456004
304657000,IS_A,304644008
304661006,IS_A,365693001
304661006,IS_A,36456004
304661006,IS_A,304643002
304662004,IS_A,365693001
304662004,IS_A,36456004
304662004,IS_A,304644008
304665002,IS_A,365682003
304665002,IS_A,36456004
304665002,IS_A,304643002
304666001,IS_A,365682003
304666001,IS_A,36456004
304666001,IS_A,304644008
406557007,IS_A,36456004
281136009,IS_A,365331005
281136009,IS_A,36456004
419284004,IS_A,36456004
228150001,IS_A,419284004
433082007,IS_A,419284004
162715009,IS_A,271880003
162715009,IS_A,36456004
162716005,IS_A,162715009
162725004,IS_A,162715009
163615008,IS_A,271893008
163615008,IS_A,162715009
416611006,IS_A,162715009
416611006,IS_A,225452001
416890005,IS_A,416611006
416890005,IS_A,216004
416445008,IS_A,162715009
417014005,IS_A,416445008
417007008,IS_A,416445008
275973008,IS_A,162715009
12479006,IS_A,36456004
12479006,IS_A,844005
247963001,IS_A,12479006
247964007,IS_A,12479006
247965008,IS_A,12479006
247966009,IS_A,247965008
247967000,IS_A,12479006
247968005,IS_A,12479006
247968005,IS_A,248025009
247969002,IS_A,12479006
247970001,IS_A,12479006
247971002,IS_A,12479006
247972009,IS_A,12479006
284525009,IS_A,12479006
2541004,IS_A,12479006
67431008,IS_A,12479006
78990003,IS_A,12479006
371078007,IS_A,289136006
371078007,IS_A,12479006
416661002,IS_A,12479006
416993008,IS_A,416661002
130972005,IS_A,12479006
130972005,IS_A,25786006
14512007,IS_A,130972005
14883001,IS_A,118220003
14883001,IS_A,73744004
14883001,IS_A,130972005
4070001,IS_A,130972005
43359000,IS_A,130972005
66658004,IS_A,118219009
66658004,IS_A,73744004
66658004,IS_A,130972005
231511005,IS_A,112082005
231511005,IS_A,12479006
32709003,IS_A,12479006
41784005,IS_A,32709003
85758008,IS_A,32709003
274647009,IS_A,36456004
73595000,IS_A,36456004
102497008,IS_A,73595000
55539008,IS_A,73595000
224974006,IS_A,73595000
23085004,IS_A,224974006
424582000,IS_A,23085004
79365001,IS_A,224974006
422761005,IS_A,73595000
442347009,IS_A,73595000
166491000119100,IS_A,73595000
609585002,IS_A,36456004
716421004,IS_A,36456004
373930000,IS_A,384821006
106136008,IS_A,373930000
102941003,IS_A,106136008
225036005,IS_A,106136008
17842005,IS_A,225036005
276244009,IS_A,2073000
276244009,IS_A,17842005
283880001,IS_A,17842005
283881002,IS_A,17842005
225443005,IS_A,106136008
247602005,IS_A,106136008
247605007,IS_A,106136008
283882009,IS_A,106136008
225033002,IS_A,283882009
283883004,IS_A,225033002
365848007,IS_A,283883004
311407009,IS_A,365848007
311476004,IS_A,365848007
283902008,IS_A,225033002
423698005,IS_A,225033002
422713003,IS_A,225033002
225042009,IS_A,283882009
225041002,IS_A,225042009
247618004,IS_A,283882009
365906004,IS_A,247618004
365906004,IS_A,365888002
165280004,IS_A,365906004
165281000,IS_A,365906004
365907008,IS_A,247618004
165283002,IS_A,365907008
165284008,IS_A,365907008
365908003,IS_A,247618004
165286005,IS_A,365908003
165287001,IS_A,365908003
365909006,IS_A,247618004
365909006,IS_A,365888002
165289003,IS_A,365909006
165290007,IS_A,365909006
365911002,IS_A,247618004
365911002,IS_A,365888002
165293009,IS_A,365911002
365912009,IS_A,247618004
365912009,IS_A,365888002
165295002,IS_A,365912009
165296001,IS_A,365912009
365913004,IS_A,247618004
165298000,IS_A,365913004
165299008,IS_A,365913004
365914005,IS_A,247618004
165301001,IS_A,365914005
165302008,IS_A,365914005
365915006,IS_A,247618004
165304009,IS_A,365915006
165305005,IS_A,365915006
365916007,IS_A,247618004
165307002,IS_A,365916007
165308007,IS_A,365916007
365859003,IS_A,283882009
247590001,IS_A,365859003
247592009,IS_A,365859003
247593004,IS_A,247592009
247594005,IS_A,247592009
247595006,IS_A,247592009
247596007,IS_A,247595006
247597003,IS_A,247595006
247598008,IS_A,247595006
247599000,IS_A,247595006
247600002,IS_A,247595006
423864004,IS_A,247595006
33254005,IS_A,365859003
33254005,IS_A,106022001
365869009,IS_A,365859003
365875000,IS_A,365869009
285207005,IS_A,365875000
285208000,IS_A,365875000
365885004,IS_A,365869009
285211004,IS_A,365885004
285212006,IS_A,365885004
365886003,IS_A,365859003
365887007,IS_A,365886003
285209008,IS_A,365887007
285210003,IS_A,365887007
365888002,IS_A,283882009
247587007,IS_A,365888002
247588002,IS_A,365888002
365890001,IS_A,365888002
247612003,IS_A,365890001
247614002,IS_A,365890001
247615001,IS_A,365890001
247616000,IS_A,365890001
275278005,IS_A,365890001
365891002,IS_A,365890001
285187002,IS_A,365891002
285188007,IS_A,365891002
165292004,IS_A,285188007
365892009,IS_A,365890001
247613008,IS_A,365892009
285189004,IS_A,365892009
365893004,IS_A,365890001
285190008,IS_A,365893004
285191007,IS_A,365893004
365894005,IS_A,365890001
247608009,IS_A,365894005
285205002,IS_A,365894005
365895006,IS_A,365890001
285193005,IS_A,365895006
285194004,IS_A,365895006
365896007,IS_A,365890001
285196002,IS_A,365896007
285197006,IS_A,365896007
365897003,IS_A,365890001
247609001,IS_A,365897003
285198001,IS_A,365897003
365898008,IS_A,365890001
247610006,IS_A,365898008
285199009,IS_A,365898008
365899000,IS_A,283882009
285224004,IS_A,365899000
285225003,IS_A,365899000
365900005,IS_A,283882009
285227006,IS_A,365900005
285228001,IS_A,365900005
85173004,IS_A,285228001
365901009,IS_A,283882009
285229009,IS_A,365901009
285230004,IS_A,365901009
365902002,IS_A,283882009
285218005,IS_A,365902002
285220008,IS_A,365903007
285220008,IS_A,285218005
285222000,IS_A,365904001
285222000,IS_A,285218005
285219002,IS_A,365902002
285223005,IS_A,365904001
285223005,IS_A,285219002
285221007,IS_A,365903007
285221007,IS_A,285219002
365903007,IS_A,365902002
365904001,IS_A,365902002
365905000,IS_A,283882009
247603000,IS_A,365905000
285213001,IS_A,365905000
285214007,IS_A,365905000
285215008,IS_A,365905000
413088002,IS_A,283882009
413089005,IS_A,283882009
716442002,IS_A,283882009
55050000,IS_A,106136008
365917003,IS_A,106136008
365918008,IS_A,365917003
365919000,IS_A,365918008
283995000,IS_A,365919000
311533004,IS_A,365919000
365920006,IS_A,106136008
225034008,IS_A,365920006
283989001,IS_A,365920006
285216009,IS_A,283989001
283990005,IS_A,365920006
283997008,IS_A,365920006
386807006,IS_A,106136008
386807006,IS_A,386806002
162200009,IS_A,267070008
162200009,IS_A,386807006
307413004,IS_A,162200009
192071009,IS_A,386807006
225038006,IS_A,386807006
225037001,IS_A,225038006
225039003,IS_A,386807006
26581009,IS_A,386807006
283878007,IS_A,386807006
32541007,IS_A,386807006
48167000,IS_A,386807006
230736007,IS_A,48167000
247607004,IS_A,48167000
247611005,IS_A,48167000
42176003,IS_A,48167000
51921000,IS_A,48167000
275277000,IS_A,51921000
6149008,IS_A,48167000
88822006,IS_A,48167000
395689002,IS_A,48167000
55533009,IS_A,386807006
416106008,IS_A,386807006
416687002,IS_A,106136008
106138009,IS_A,373930000
224998004,IS_A,106138009
247617009,IS_A,106138009
161129001,IS_A,247617009
116340000,IS_A,106138009
116340000,IS_A,386806002
76789006,IS_A,116340000
50829006,IS_A,106138009
50829006,IS_A,55607006
23766009,IS_A,50829006
26439000,IS_A,50829006
45418009,IS_A,29164008
45418009,IS_A,50829006
46781003,IS_A,50829006
4721006,IS_A,50829006
81511006,IS_A,50829006
54407007,IS_A,106138009
247619007,IS_A,373930000
225436004,IS_A,247619007
225442000,IS_A,247619007
225441007,IS_A,225442000
225447006,IS_A,247619007
247695002,IS_A,247619007
307078008,IS_A,247695002
307078008,IS_A,2073000
276236009,IS_A,307078008
276237000,IS_A,307078008
276238005,IS_A,307078008
276240000,IS_A,307078008
50543005,IS_A,247695002
50543005,IS_A,55956009
86917003,IS_A,247695002
86917003,IS_A,55956009
87076008,IS_A,55956009
87076008,IS_A,247695002
26628009,IS_A,247619007
2496007,IS_A,26628009
163929006,IS_A,271880003
163929006,IS_A,2496007
55640002,IS_A,26628009
55956009,IS_A,26628009
112088009,IS_A,55956009
42688000,IS_A,55956009
225001006,IS_A,42688000
225001006,IS_A,247632002
247634001,IS_A,42688000
247634001,IS_A,247632002
247635000,IS_A,247632002
247635000,IS_A,42688000
247635000,IS_A,248094001
247636004,IS_A,42688000
247636004,IS_A,247632002
247637008,IS_A,247636004
247638003,IS_A,247636004
276360005,IS_A,247636004
247776002,IS_A,42688000
247776002,IS_A,247632002
276303005,IS_A,247776002
276304004,IS_A,247776002
276305003,IS_A,247776002
44906001,IS_A,55956009
50532002,IS_A,55956009
53297005,IS_A,55956009
56435009,IS_A,55956009
56435009,IS_A,365287004
71426002,IS_A,55956009
79427009,IS_A,55956009
83507006,IS_A,55956009
225445003,IS_A,83507006
225449009,IS_A,83507006
225661009,IS_A,83507006
225446002,IS_A,225661009
285276000,IS_A,225661009
247621002,IS_A,83507006
247632002,IS_A,83507006
247633007,IS_A,247632002
247651008,IS_A,83507006
247652001,IS_A,247651008
247652001,IS_A,365964003
285268002,IS_A,285263006
285268002,IS_A,247652001
285269005,IS_A,285268002
247653006,IS_A,83507006
247654000,IS_A,83507006
247655004,IS_A,83507006
247658002,IS_A,83507006
247624005,IS_A,247658002
285261008,IS_A,83507006
285262001,IS_A,285261008
285263006,IS_A,285261008
225450009,IS_A,285263006
225450009,IS_A,424241004
285267007,IS_A,285263006
285264000,IS_A,285261008
285265004,IS_A,285261008
285270006,IS_A,285265004
285271005,IS_A,285265004
285272003,IS_A,285265004
285273008,IS_A,285272003
285274002,IS_A,285265004
285266003,IS_A,285261008
285266003,IS_A,7684004
285275001,IS_A,285266003
162314006,IS_A,285261008
102911000,IS_A,162314006
6471006,IS_A,102911000
247650009,IS_A,6471006
304594002,IS_A,6471006
267073005,IS_A,304594002
425104003,IS_A,844005
425104003,IS_A,304594002
711561004,IS_A,425104003
401229000,IS_A,102911000
401230005,IS_A,401229000
401231009,IS_A,401229000
14003003,IS_A,83507006
2073000,IS_A,83507006
225452001,IS_A,2073000
216004,IS_A,225452001
225451008,IS_A,216004
225660005,IS_A,216004
247667002,IS_A,2073000
247668007,IS_A,247667002
247669004,IS_A,247667002
247670003,IS_A,247667002
247671004,IS_A,2073000
247683002,IS_A,2073000
